participantID,date,trialId,trialNo,blockNo,cutNo,expCond,control,keyCode,shownImgID,shownFoilID,shownSegID,reactionTime,segSize,segCenterX,segCenterY,segCentDist,intDiff,intStd,segNcut,segStab,leaf,correct,meanImgInt,meanSegInt,deltaInt,intOrder,expTime,presentedImgs,segIntensity,segPos,intVals,intDelta,nmcPars,avgCrossCorr
eb,03-12-2022,1.0,1.0,1.0,0.7069299823886379,2.0,1.0,,10140.0,44054.0,8.0,,-0.8713992618660102,1.5415581151248738,-0.2424525305913606,0.1516235055884461,0.29348918039971533,0.9191728460157476,1.0,1.0,1.0,0.0,0.24626600375197874,0.33810342767151835,-0.29348918039971533,0.24233130847393067,1.0,"[[1 1 1 1 1 2 2 2 2 2]
 [5 5 1 1 1 2 2 2 2 2]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]
 [6 6 6 5 4 4 4 4 4 4]
 [6 6 6 6 4 4 4 4 4 4]
 [6 6 6 6 4 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]]","[[5 5 5 1 1 1 1 1 1 1]
 [5 5 5 1 1 1 1 1 1 1]
 [5 5 5 1 1 1 1 3 3 3]
 [5 5 5 1 3 3 3 3 3 3]
 [6 6 6 3 3 3 3 3 3 3]
 [6 6 6 6 3 3 3 3 3 3]
 [6 6 6 6 4 2 2 2 2 2]
 [6 6 6 4 4 4 2 2 2 2]
 [6 6 6 4 4 4 2 2 2 2]
 [6 6 6 4 4 4 2 2 2 2]]","[[ 8  4]
 [ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 8  6]
 [ 9  6]
 [10  6]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.2371293892021048
eb,03-12-2022,2.0,2.0,1.0,-1.4138599647772758,1.0,0.0,,8245.0,0.0,2.0,,1.4935879918696278,1.0714275524152448,1.36319336736467,0.7158940076314996,1.183524478704568,0.8778870104298121,1.0,1.0,1.0,0.0,1.6014894876860448,1.4485679570263148,-1.183524478704568,1.2509944030584492,0.2,"[[5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [3 5 5 5 2 2 1 1 1 1]
 [3 3 3 2 2 2 2 6 6 6]
 [3 3 3 4 4 2 2 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]]","[[5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [3 5 5 5 2 2 1 1 1 1]
 [3 3 3 2 2 2 2 6 6 6]
 [3 3 3 4 4 2 2 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]
 [3 3 4 4 4 4 6 6 6 6]]","[[ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,3.0,3.0,1.0,0.7069299823886379,1.0,0.0,1.0,60578.0,0.0,9.0,0.21958530941335178,2.084834805303537,1.0714275524152448,-1.1599644722805211,0.3118328910707882,0.9200400359585997,5.010466872603884,1.0,1.0,1.0,0.0,-0.4527570117955724,0.8885195512674343,-0.9200400359585997,0.74666285576619,0.2,"[[6 6 6 6 4 3 3 3 3 3]
 [6 6 6 4 4 3 3 3 3 3]
 [6 4 4 4 4 2 3 3 3 3]
 [4 4 4 4 2 2 2 2 2 3]
 [5 5 4 4 2 2 2 2 1 1]
 [5 5 5 5 2 2 1 1 1 1]
 [5 5 5 5 1 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]]","[[6 6 6 6 4 3 3 3 3 3]
 [6 6 6 4 4 3 3 3 3 3]
 [6 4 4 4 4 2 3 3 3 3]
 [4 4 4 4 2 2 2 2 2 3]
 [5 5 4 4 2 2 2 2 1 1]
 [5 5 5 5 2 2 1 1 1 1]
 [5 5 5 5 1 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]]","[[ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 8  5]
 [ 9  5]
 [10  5]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,4.0,4.0,1.0,1.4138599647772758,2.0,0.0,1.0,14475.0,0.0,10.0,0.8997352403031427,0.5081766361464453,1.0714275524152448,-0.47183051601365067,-0.6538332269844213,0.15861720706789037,0.8876732036913636,1.0,1.0,1.0,0.0,1.2434793783242708,0.33810342767151835,-0.15861720706789037,0.24233130847393067,1.0,"[[3 3 3 3 3 3 2 2 2 2]
 [3 3 3 3 3 3 2 2 2 2]
 [3 3 3 3 3 3 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [6 4 4 4 4 4 5 5 5 5]
 [6 6 4 4 4 4 5 5 1 1]
 [6 6 6 4 4 4 4 1 1 1]
 [6 6 6 6 4 4 1 1 1 1]
 [6 6 6 6 6 4 1 1 1 1]
 [6 6 6 6 6 4 1 1 1 1]]","[[3 3 3 3 3 3 2 2 2 2]
 [3 3 3 3 3 3 2 2 2 2]
 [3 3 3 3 3 3 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [6 4 4 4 4 4 5 5 5 5]
 [6 6 4 4 4 4 5 5 1 1]
 [6 6 6 4 4 4 4 1 1 1]
 [6 6 6 6 4 4 1 1 1 1]
 [6 6 6 6 6 4 1 1 1 1]
 [6 6 6 6 6 4 1 1 1 1]]","[[ 5  2]
 [ 5  3]
 [ 6  3]
 [ 5  4]
 [ 6  4]
 [ 7  4]
 [ 5  5]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 5  6]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,5.0,5.0,1.0,0.0,1.0,1.0,1.0,13753.0,34952.0,6.0,0.28753342890520067,-0.4772347195767373,-0.8090946984232718,0.9044373965200898,-0.06136856687254028,-1.2615890805866987,-0.5048848436986723,1.0,1.0,1.0,1.0,0.34479019984771325,-1.2569937105659874,1.2615890805866987,-1.2706633334028472,0.2,"[[6 6 6 6 6 5 5 5 5 5]
 [6 6 6 6 6 5 5 5 5 5]
 [6 6 6 6 4 4 5 5 5 5]
 [6 6 6 4 4 4 4 3 3 3]
 [2 2 4 4 4 4 3 3 3 3]
 [2 2 2 4 4 4 3 3 3 3]
 [2 2 2 2 1 1 1 3 3 3]
 [2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]]","[[3 3 3 5 5 5 5 5 5 5]
 [3 3 3 6 1 5 5 5 5 5]
 [3 3 6 6 1 1 1 5 5 5]
 [3 3 6 6 1 1 1 1 1 1]
 [3 6 6 6 6 1 1 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 4 2 2 2 2]]","[[ 2  5]
 [ 3  5]
 [ 4  5]
 [ 3  6]
 [ 4  6]
 [ 5  6]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 4  8]
 [ 4  9]
 [ 4 10]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.1912866080125681
eb,03-12-2022,6.0,6.0,1.0,-0.7069299823886379,1.0,1.0,1.0,92495.0,48386.0,4.0,0.2196956833115278,-1.0684815330106467,-0.5740294170684572,1.1338153819423797,0.025695761212690807,1.4229477032944586,0.9280455654385631,1.0,1.0,1.0,1.0,-0.1687525859347962,1.4485679570263148,-1.4229477032944586,1.2509944030584492,0.2,"[[6 6 3 3 3 3 1 1 1 1]
 [6 6 6 3 3 3 1 1 1 1]
 [6 6 6 3 3 3 1 1 1 1]
 [6 6 6 6 3 1 1 5 5 5]
 [6 6 6 6 6 5 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 2 2 2 2]
 [4 4 4 4 4 4 2 2 2 2]
 [4 4 4 4 4 4 2 2 2 2]
 [4 4 4 4 4 4 2 2 2 2]]","[[1 1 1 1 1 1 2 2 2 2]
 [1 1 1 1 1 1 2 2 2 2]
 [1 1 1 1 1 1 6 6 2 2]
 [5 5 5 5 5 6 6 6 6 2]
 [5 5 5 5 5 3 3 6 6 6]
 [4 4 4 5 5 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 4 3 3 3 3]
 [4 4 4 4 4 4 3 3 3 3]]","[[ 4  6]
 [ 3  7]
 [ 4  7]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 4  9]
 [ 5  9]
 [ 5 10]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.2529807056153578
eb,03-12-2022,7.0,7.0,1.0,1.4138599647772758,2.0,0.0,1.0,50416.0,0.0,11.0,0.8316053285084155,1.4935879918696278,0.8363622710604302,-1.389342457702811,0.4643999094791639,1.3292180546619996,0.8778870104298121,1.0,1.0,1.0,0.0,0.5242635900819173,1.4485679570263148,-1.3292180546619996,1.2509944030584492,1.0,"[[3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 5 4 4 4 4 2]
 [6 3 5 5 5 5 5 2 2 2]
 [6 6 5 5 5 5 1 2 2 2]
 [6 6 6 5 5 1 1 2 2 2]
 [6 6 6 6 1 1 1 1 2 2]
 [6 6 6 6 1 1 1 1 2 2]
 [6 6 6 6 1 1 1 1 1 2]
 [6 6 6 6 1 1 1 1 1 2]]","[[3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 5 4 4 4 4 2]
 [6 3 5 5 5 5 5 2 2 2]
 [6 6 5 5 5 5 1 2 2 2]
 [6 6 6 5 5 1 1 2 2 2]
 [6 6 6 6 1 1 1 1 2 2]
 [6 6 6 6 1 1 1 1 2 2]
 [6 6 6 6 1 1 1 1 1 2]
 [6 6 6 6 1 1 1 1 1 2]]","[[ 4  1]
 [ 5  1]
 [ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 5  2]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 6  3]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,8.0,8.0,1.0,-0.7069299823886379,1.0,0.0,0.0,15835.0,0.0,5.0,0.8317546579000655,-0.08307017728746428,1.3064928337700592,1.59257135278696,1.411629270161289,-1.17763509003488,-0.5048848436986723,1.0,1.0,1.0,1.0,-0.27594693447902563,-1.2569937105659874,1.17763509003488,-1.2706633334028472,0.2,"[[5 5 5 5 5 5 5 6 6 6]
 [4 5 5 5 5 5 5 6 6 6]
 [4 4 4 4 5 5 5 6 6 6]
 [4 4 4 4 4 4 4 3 3 6]
 [4 4 4 4 4 4 3 3 3 3]
 [4 4 4 2 2 3 3 3 1 1]
 [2 2 2 2 2 2 3 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]]","[[5 5 5 5 5 5 5 6 6 6]
 [4 5 5 5 5 5 5 6 6 6]
 [4 4 4 4 5 5 5 6 6 6]
 [4 4 4 4 4 4 4 3 3 6]
 [4 4 4 4 4 4 3 3 3 3]
 [4 4 4 2 2 3 3 3 1 1]
 [2 2 2 2 2 2 3 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]]","[[ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,9.0,9.0,1.0,0.7069299823886379,2.0,0.0,1.0,97441.0,0.0,9.0,-0.12064547800543926,0.9023411784357183,-0.5740294170684572,-1.389342457702811,0.4643999094791639,-0.6887503788955489,2.2711146436593728,1.0,1.0,1.0,0.0,-0.15658622150954962,-0.7344917868892152,0.6887503788955489,-0.7663317861105879,1.0,"[[2 6 6 6 6 4 4 4 4 4]
 [2 2 6 6 6 4 4 4 4 4]
 [2 2 2 6 6 6 4 4 4 4]
 [2 2 2 6 6 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 1]
 [2 2 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 3 1 1 1]]","[[2 6 6 6 6 4 4 4 4 4]
 [2 2 6 6 6 4 4 4 4 4]
 [2 2 2 6 6 6 4 4 4 4]
 [2 2 2 6 6 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 1]
 [2 2 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 3 1 1 1]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [5 1]
 [6 1]
 [7 1]
 [2 2]
 [3 2]
 [4 2]
 [5 2]
 [6 2]
 [7 2]
 [3 3]
 [4 3]
 [5 3]
 [6 3]
 [5 4]
 [6 4]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,10.0,10.0,1.0,0.7069299823886379,2.0,0.0,1.0,13026.0,0.0,9.0,3.692599027401951,0.3110943650018087,-1.279225261132901,1.1338153819423797,1.0155209311014983,-1.0551172927107613,0.8904010379361199,1.0,1.0,1.0,0.0,2.5522492572926248,-0.7344917868892108,1.0551172927107613,-0.7663317861105879,1.0,"[[4 4 4 4 4 2 2 2 2 2]
 [3 4 4 4 4 4 2 2 2 2]
 [3 3 4 4 4 4 2 2 2 2]
 [3 3 3 3 1 1 1 2 2 2]
 [3 3 3 3 1 1 1 6 6 6]
 [3 3 3 3 5 5 6 6 6 6]
 [3 3 3 5 5 5 6 6 6 6]
 [3 5 5 5 5 5 6 6 6 6]
 [5 5 5 5 5 5 6 6 6 6]
 [5 5 5 5 5 5 6 6 6 6]]","[[4 4 4 4 4 2 2 2 2 2]
 [3 4 4 4 4 4 2 2 2 2]
 [3 3 4 4 4 4 2 2 2 2]
 [3 3 3 3 1 1 1 2 2 2]
 [3 3 3 3 1 1 1 6 6 6]
 [3 3 3 3 5 5 6 6 6 6]
 [3 3 3 5 5 5 6 6 6 6]
 [3 5 5 5 5 5 6 6 6 6]
 [5 5 5 5 5 5 6 6 6 6]
 [5 5 5 5 5 5 6 6 6 6]]","[[ 1  6]
 [ 1  7]
 [ 2  7]
 [ 3  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,11.0,11.0,1.0,0.0,2.0,1.0,1.0,39369.0,46392.0,6.0,3.215483505352562,0.3110943650018087,-1.279225261132901,-0.930586486858231,0.7158940076314996,1.326714317827606,0.8904010379361199,1.0,1.0,1.0,1.0,0.5427756633910541,1.4485679570263148,-1.326714317827606,1.2509944030584492,1.0,"[[3 3 3 3 6 6 6 6 6 4]
 [3 3 3 3 6 6 6 6 4 4]
 [3 3 3 3 3 6 6 4 4 4]
 [5 5 5 3 3 6 6 4 4 4]
 [5 5 5 5 5 3 4 4 4 4]
 [5 5 5 5 5 5 1 4 4 4]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 2 2 2 1 1 1 1]
 [2 2 2 2 2 2 1 1 1 1]
 [2 2 2 2 2 2 2 1 1 1]]","[[6 6 6 6 6 5 5 5 5 5]
 [6 6 6 6 6 5 5 5 5 5]
 [2 6 6 6 6 6 5 5 5 5]
 [2 2 2 2 6 4 4 4 4 4]
 [2 2 2 2 4 4 4 4 4 4]
 [2 2 2 2 4 4 4 4 4 1]
 [2 2 2 3 4 4 4 1 1 1]
 [2 3 3 3 3 4 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]]","[[1 1]
 [2 1]
 [1 2]
 [2 2]
 [3 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]
 [1 5]
 [2 5]
 [3 5]
 [4 5]
 [3 6]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.16348593553074456
eb,03-12-2022,12.0,12.0,1.0,-1.4138599647772758,2.0,1.0,1.0,72689.0,2262.0,3.0,0.6284329522952936,-1.2655638041552832,0.13116642699598652,-1.8480984285473914,1.1104129926090085,1.4535951227693995,0.939373254830532,1.0,1.0,1.0,1.0,-0.3953527893836388,1.4485679570263148,-1.4535951227693995,1.2509944030584492,1.0,"[[2 2 2 2 2 3 3 3 3 3]
 [2 2 2 2 2 3 3 3 3 3]
 [2 2 2 2 2 4 3 3 3 3]
 [2 2 2 6 6 4 4 4 4 3]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 6 4 4 4 4]
 [1 1 6 6 6 5 5 5 5 5]
 [1 1 1 1 6 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]]","[[2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [6 2 2 2 2 1 1 1 1 1]
 [6 6 2 3 3 1 1 1 4 4]
 [6 6 3 3 3 4 4 4 4 4]
 [6 3 3 3 3 3 4 4 4 4]
 [6 3 3 3 3 3 4 5 5 5]
 [6 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]]","[[3 1]
 [4 1]
 [5 1]
 [6 1]
 [7 1]
 [8 1]
 [4 2]
 [5 2]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.27094235884714757
eb,03-12-2022,13.0,13.0,1.0,0.0,2.0,1.0,1.0,54827.0,24223.0,6.0,1.9220637332854196,-1.4626460752999197,0.6012969897056156,-0.2424525305913606,-1.7720663634480065,-1.5555511060209095,-0.5048848436986723,1.0,1.0,1.0,1.0,2.5182800371924743,-1.2569937105659874,1.5555511060209095,-1.2706633334028472,1.0,"[[3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 1 1 1 1 1]
 [3 3 3 3 3 2 2 2 1 1]
 [3 3 3 3 4 2 2 2 2 2]
 [3 3 4 4 4 2 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [5 5 5 4 4 6 2 2 2 2]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 6 6 6 6 6 6]
 [5 5 5 5 6 6 6 6 6 6]]","[[2 2 2 2 2 2 3 3 3 3]
 [2 2 2 2 2 2 3 3 3 3]
 [2 2 2 2 2 2 3 3 3 3]
 [6 6 6 6 1 5 5 5 5 3]
 [6 6 6 6 1 1 5 5 5 5]
 [6 6 6 6 1 4 4 5 5 5]
 [6 6 6 6 1 4 4 5 5 5]
 [6 6 6 1 4 4 4 4 5 5]
 [6 6 6 1 4 4 4 4 4 5]
 [6 6 6 4 4 4 4 4 4 5]]","[[8 4]
 [9 4]
 [4 5]
 [5 5]
 [6 5]
 [7 5]
 [5 6]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.26753698136003035
eb,03-12-2022,14.0,14.0,1.0,0.7069299823886379,1.0,1.0,1.0,12122.0,36073.0,8.0,1.2409366687676584,-0.6743169907213737,0.13116642699598652,0.4456814256755096,-1.8901213767814415,0.2589875532744938,0.9120346672822526,1.0,1.0,1.0,1.0,0.5013633613707437,0.33810342767151835,-0.2589875532744938,0.24233130847393067,0.2,"[[2 2 2 2 3 3 3 3 3 3]
 [2 2 2 2 3 3 3 3 3 3]
 [2 2 2 2 2 3 3 3 3 3]
 [2 2 2 2 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 6]
 [1 1 1 1 1 5 5 5 6 6]
 [1 4 4 4 4 4 5 6 6 6]
 [4 4 4 4 4 4 6 6 6 6]
 [4 4 4 4 4 4 6 6 6 6]
 [4 4 4 4 4 4 6 6 6 6]]","[[6 6 6 1 1 1 1 1 1 1]
 [6 6 6 2 1 1 1 1 1 1]
 [6 6 2 2 2 1 1 1 1 5]
 [6 6 2 2 2 4 4 4 5 5]
 [6 2 2 2 4 4 4 4 5 5]
 [6 2 2 2 4 4 4 5 5 5]
 [3 3 3 3 3 4 5 5 5 5]
 [3 3 3 3 3 3 5 5 5 5]
 [3 3 3 3 3 3 5 5 5 5]
 [3 3 3 3 3 3 3 5 5 5]]","[[5 5]
 [6 5]
 [4 6]
 [5 6]
 [6 6]
 [7 6]
 [4 7]
 [5 7]
 [6 7]
 [4 8]
 [5 8]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],0.1972730848158111
eb,03-12-2022,15.0,15.0,1.0,0.7069299823886379,1.0,0.0,1.0,60071.0,0.0,9.0,0.015174473136872134,-0.2801524484321008,-0.5740294170684572,1.36319336736467,0.4643999094791639,0.41802996709797063,0.9012594575890374,1.0,1.0,1.0,0.0,-0.6745608745624788,0.33810342767151835,-0.41802996709797063,0.24233130847393067,0.2,"[[3 2 2 2 2 2 5 5 5 5]
 [3 3 3 2 2 2 5 5 5 4]
 [3 3 3 3 3 5 5 5 4 4]
 [3 3 3 3 3 3 5 4 4 4]
 [3 3 3 3 3 1 4 4 4 4]
 [3 3 1 1 1 1 1 4 4 4]
 [1 1 1 1 1 1 1 6 6 6]
 [1 1 1 1 1 1 6 6 6 6]
 [1 1 1 1 1 1 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]]","[[3 2 2 2 2 2 5 5 5 5]
 [3 3 3 2 2 2 5 5 5 4]
 [3 3 3 3 3 5 5 5 4 4]
 [3 3 3 3 3 3 5 4 4 4]
 [3 3 3 3 3 1 4 4 4 4]
 [3 3 1 1 1 1 1 4 4 4]
 [1 1 1 1 1 1 1 6 6 6]
 [1 1 1 1 1 1 6 6 6 6]
 [1 1 1 1 1 1 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]]","[[ 5  7]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,16.0,16.0,1.0,-1.4138599647772758,2.0,0.0,1.0,51116.0,0.0,2.0,0.28751882059514794,0.11401209385717222,-1.279225261132901,-1.389342457702811,1.3530968996469848,-0.7169713152909705,0.8935120471085274,1.0,1.0,1.0,0.0,0.05207310571208313,-0.7344917868892108,0.7169713152909705,-0.7663317861105879,1.0,"[[2 2 2 2 6 6 6 6 6 6]
 [2 2 2 2 6 6 6 6 6 6]
 [2 2 2 2 4 4 4 6 6 6]
 [2 2 2 5 4 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 5 4 4 4 4]
 [3 3 5 5 5 1 1 1 1 1]
 [3 3 3 5 1 1 1 1 1 1]
 [3 3 3 3 1 1 1 1 1 1]
 [3 3 3 3 1 1 1 1 1 1]]","[[2 2 2 2 6 6 6 6 6 6]
 [2 2 2 2 6 6 6 6 6 6]
 [2 2 2 2 4 4 4 6 6 6]
 [2 2 2 5 4 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 5 4 4 4 4]
 [3 3 5 5 5 1 1 1 1 1]
 [3 3 3 5 1 1 1 1 1 1]
 [3 3 3 3 1 1 1 1 1 1]
 [3 3 3 3 1 1 1 1 1 1]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [1 2]
 [2 2]
 [3 2]
 [4 2]
 [1 3]
 [2 3]
 [3 3]
 [4 3]
 [1 4]
 [2 4]
 [3 4]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
eb,03-12-2022,17.0,17.0,1.0,1.4138599647772758,2.0,0.0,0.0,48988.0,0.0,11.0,2.125828557628457,0.9023411784357183,1.3064928337700592,-0.7012085014359407,0.025695761212690807,0.321553843737648,0.8831148999803502,1.0,1.0,1.0,1.0,0.03876212476149224,0.33810342767151835,-0.321553843737648,0.24233130847393067,1.0,"[[5 5 5 5 6 6 6 6 6 6]
 [5 5 5 5 6 6 6 6 6 6]
 [5 5 5 5 6 6 1 1 1 1]
 [3 3 3 5 1 1 1 1 1 1]
 [3 3 3 3 1 1 1 1 1 2]
 [3 3 3 4 4 4 1 1 2 2]
 [3 3 3 4 4 4 2 2 2 2]
 [3 3 4 4 4 4 2 2 2 2]
 [3 3 4 4 4 4 2 2 2 2]
 [3 4 4 4 4 4 2 2 2 2]]","[[5 5 5 5 6 6 6 6 6 6]
 [5 5 5 5 6 6 6 6 6 6]
 [5 5 5 5 6 6 1 1 1 1]
 [3 3 3 5 1 1 1 1 1 1]
 [3 3 3 3 1 1 1 1 1 2]
 [3 3 3 4 4 4 1 1 2 2]
 [3 3 3 4 4 4 2 2 2 2]
 [3 3 4 4 4 4 2 2 2 2]
 [3 3 4 4 4 4 2 2 2 2]
 [3 4 4 4 4 4 2 2 2 2]]","[[10  2]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 6  4]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 6  6]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]]",[190 193 196 199 202 205],0,[1.5   0.004 2.    1.   ],
