"participantID","date","trialNo","blockNo","cutNo","expCond","control","keyCode","shownImgID","shownFoilID","shownSegID","reactionTime","segSize","segCenterX","segCenterY","segCentDist","intDiff","intStd","segNcut","segStab","leaf","correct","meanImgInt","meanSegInt","deltaInt","intOrder","expTime","presentedImgs","segIntensity","segPos","intVals","intDelta","nmcPars","normed_cutNo","normed_reactionTime","normed_segSize","normed_segCenterX","normed_segCenterY","normed_segCentDist","normed_intDiff","normed_intStd","normed_meanImgInt","normed_meanSegInt","normed_deltaInt","normed_intOrder","effortAll","effortUp","trialId","pHat_cutNo","pHat_effort"
"go","08-12-2022",76,"8",4,1,"0","0",97170,0,8,298.576354980469,16,3,-3,4.24264068711928,-3.36101759257286,0,1,1,"1",1,204.013152840851,200.652135248278,3.36101759257286,3,"0.2","[[4 4 4 4 4 6 6 6 6 6]
 [4 4 4 4 4 6 6 6 6 6]
 [1 1 4 4 4 2 6 6 6 6]
 [1 1 1 1 2 2 2 2 6 6]
 [1 1 1 1 2 2 2 2 2 6]
 [1 1 1 2 2 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 5 5]
 [3 3 3 3 5 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]]","[[4 4 4 4 4 6 6 6 6 6]
 [4 4 4 4 4 6 6 6 6 6]
 [1 1 4 4 4 2 6 6 6 6]
 [1 1 1 1 2 2 2 2 6 6]
 [1 1 1 1 2 2 2 2 2 6]
 [1 1 1 2 2 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 5 5]
 [3 3 3 3 5 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]]","[[ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0.706929982388638,0.658765753631636,0.355742042019867,1.5476544103611,-1.3541037764945,1.27950043282259,-0.290651858587325,-0.852826207008264,0.277661083571992,-0.270525104418273,0.290651858587325,-0.245629848229052,0.0224434297586463,0.0089648956870156,NA,0.497259029190783,0.549558280473905
"go","08-12-2022",80,"8",3,2,"0","0",17053,0,6,268.271684646606,18,2.5,-2.5,3.53553390593274,13.5731343458069,5.84913954557495e-14,1,1,"1",1,204.187344429889,217.760478775696,-13.5731343458069,6,"1","[[5 5 5 5 5 3 3 3 3 3]
 [5 5 5 5 5 5 3 3 3 3]
 [5 5 5 5 5 1 1 3 3 3]
 [5 5 5 5 1 1 1 1 3 3]
 [5 5 1 1 1 1 4 2 2 2]
 [6 6 1 1 4 4 4 2 2 2]
 [6 6 6 4 4 4 2 2 2 2]
 [6 6 6 6 4 4 2 2 2 2]
 [6 6 6 6 4 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]]","[[5 5 5 5 5 3 3 3 3 3]
 [5 5 5 5 5 5 3 3 3 3]
 [5 5 5 5 5 1 1 3 3 3]
 [5 5 5 5 1 1 1 1 3 3]
 [5 5 1 1 1 1 4 2 2 2]
 [6 6 1 1 4 4 4 2 2 2]
 [6 6 6 4 4 4 2 2 2 2]
 [6 6 6 6 4 4 2 2 2 2]
 [6 6 6 6 4 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]]","[[ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 8  4]
 [ 9  4]
 [10  4]
 [10  5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0,0.444216781521718,0.754555990472633,1.3167818198694,-1.12661889174112,0.589764350121981,1.1936969081275,0.998792029587348,0.409771808929736,1.29848028519634,-1.1936969081275,1.28160236873915,0.0227368069791167,0.0152295670796367,NA,0.698889429748256,0.643101623695187
"go","08-12-2022",1,"9",2,2,"0","0",93223,0,4,308.350086212158,22,2.5,-2,3.20156211871642,14.8870506920442,0,1,1,"1",1,202.873428083652,217.760478775696,-14.8870506920442,6,"1","[[2 2 2 2 5 5 5 3 3 3]
 [2 2 2 2 2 5 3 3 3 3]
 [2 2 2 2 2 5 3 3 3 3]
 [4 4 4 2 2 5 3 3 3 3]
 [4 4 4 4 4 4 3 3 3 3]
 [6 6 4 4 4 4 4 3 3 3]
 [6 6 6 6 6 6 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]]","[[2 2 2 2 5 5 5 3 3 3]
 [2 2 2 2 2 5 3 3 3 3]
 [2 2 2 2 2 5 3 3 3 3]
 [4 4 4 2 2 5 3 3 3 3]
 [4 4 4 4 4 4 3 3 3 3]
 [6 6 4 4 4 4 4 3 3 3]
 [6 6 6 6 6 6 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]]","[[ 6  1]
 [ 7  1]
 [ 8  1]
 [ 9  1]
 [10  1]
 [ 6  2]
 [ 7  2]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 7  3]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 7  4]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [ 7  6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",-0.706929982388638,0.727961160357261,1.55218388737816,1.3167818198694,-0.899134006987741,0.263996872881042,1.30886713425992,-0.852826207008264,-0.586731193994761,1.29848028519633,-1.30886713425992,1.28160236873915,0.0232976062610543,0.002022275344762,NA,0.739879486951417,0.699747511058208
"go","08-12-2022",4,"9",5,1,"0","0",64760,0,10,298.361778259277,15,-0.5,2.5,2.54950975679639,3.81454456296242,5.88385284466728e-14,1,1,"1",1,202.385558496929,206.200103059892,-3.81454456296242,4,"0.2","[[5 5 5 5 5 3 3 3 3 3]
 [5 5 5 5 5 3 3 3 3 3]
 [2 2 2 2 2 3 3 3 3 3]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [6 6 6 2 2 4 4 4 4 4]
 [6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]]","[[5 5 5 5 5 3 3 3 3 3]
 [5 5 5 5 5 3 3 3 3 3]
 [2 2 2 2 2 3 3 3 3 3]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [6 6 6 2 2 4 4 4 4 4]
 [6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]
 [6 6 6 6 1 1 1 1 1 1]]","[[ 4  6]
 [ 5  6]
 [ 6  6]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 4 10]
 [ 5 10]
 [ 6 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",1.41385996477728,0.657246607755336,0.156335067793484,-0.0684537230807884,1.14822995579269,-0.37203725066635,0.338315973685089,1.00978095832651,-0.956742199335011,0.238278765686405,-0.338315973685089,0.263447557427015,0.0307926955305478,0.0307926955305478,NA,0.424618998648282,0.473277865113339
"go","08-12-2022",5,"9",3,2,"0","1",66500,0,6,248.382091522217,15,-0.5,-2.5,2.54950975679639,-14.5695706674445,0,1,1,"1",0,204.569570667445,190,14.5695706674445,1,"1","[[3 3 3 3 3 5 5 5 2 2]
 [3 3 3 3 3 5 5 5 2 2]
 [3 3 3 3 1 5 5 5 2 2]
 [3 3 1 1 1 5 5 5 2 2]
 [3 1 1 1 1 5 5 5 2 2]
 [1 1 1 1 1 5 5 2 2 2]
 [6 6 6 1 1 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 6 4 4 4 4]]","[[3 3 3 3 3 5 5 5 2 2]
 [3 3 3 3 3 5 5 5 2 2]
 [3 3 3 3 1 5 5 5 2 2]
 [3 3 1 1 1 5 5 5 2 2]
 [3 1 1 1 1 5 5 5 2 2]
 [1 1 1 1 1 5 5 2 2 2]
 [6 6 6 1 1 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 4 4 4 4 4]
 [6 6 6 6 6 6 4 4 4 4]]","[[6 1]
 [5 2]
 [6 2]
 [4 3]
 [5 3]
 [6 3]
 [4 4]
 [5 4]
 [6 4]
 [7 4]
 [3 5]
 [4 5]
 [5 5]
 [6 5]
 [7 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0,0.3034037743677,0.156335067793484,-0.0684537230807884,-1.12661889174112,-0.37203725066635,-1.2731280991386,-0.852826207008264,0.699660578950329,-1.24743193287111,1.2731280991386,-1.26378465954119,0.0123668807876619,0.005186935725408,NA,0.698889429748256,0.617687092899267
"go","08-12-2022",8,"9",5,1,"0","0",2323,0,11,248.671770095825,16,-2,-3,3.60555127546399,-2.78465665284958,0,1,1,"1",1,203.436791901127,200.652135248278,2.78465665284958,3,"0.2","[[3 1 1 1 1 1 6 6 6 6]
 [3 3 1 1 1 1 6 6 6 6]
 [3 3 3 1 1 6 6 6 4 4]
 [3 3 3 3 1 6 6 4 4 4]
 [3 3 3 3 2 4 4 4 4 4]
 [3 3 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 5 4 4 4]
 [2 2 2 2 2 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 5 5 5 5 5 5 5]]","[[3 1 1 1 1 1 6 6 6 6]
 [3 3 1 1 1 1 6 6 6 6]
 [3 3 3 1 1 6 6 6 4 4]
 [3 3 3 3 1 6 6 4 4 4]
 [3 3 3 3 2 4 4 4 4 4]
 [3 3 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 2 5 4 4 4]
 [2 2 2 2 2 5 5 5 5 5]
 [2 2 2 2 5 5 5 5 5 5]
 [2 2 2 5 5 5 5 5 5 5]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [5 1]
 [6 1]
 [2 2]
 [3 2]
 [4 2]
 [5 2]
 [6 2]
 [3 3]
 [4 3]
 [5 3]
 [4 4]
 [5 4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",1.41385996477728,0.305454621300706,0.355742042019867,-0.761071494555882,-1.3541037764945,0.658061681538388,-0.240131427852208,-0.852826207008264,-0.159463706638117,-0.270525104418273,0.240131427852208,-0.245629848229052,0.0420326391730842,0.0420326391730842,NA,0.424618998648282,0.455020950015629
"go","08-12-2022",11,"9",2,2,"0","1",80446,0,4,188.436031341553,24,3,2,3.60555127546399,-12.599637574046,0,1,1,"1",0,202.599637574046,190,12.599637574046,1,"1","[[4 4 4 4 5 5 5 5 5 5]
 [4 4 4 4 5 5 5 5 5 5]
 [4 4 4 4 3 5 5 5 5 5]
 [4 4 4 3 3 6 6 6 6 6]
 [4 4 3 3 3 6 6 6 6 6]
 [2 2 3 3 3 6 6 6 6 6]
 [2 2 2 3 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]]","[[4 4 4 4 5 5 5 5 5 5]
 [4 4 4 4 5 5 5 5 5 5]
 [4 4 4 4 3 5 5 5 5 5]
 [4 4 4 3 3 6 6 6 6 6]
 [4 4 3 3 3 6 6 6 6 6]
 [2 2 3 3 3 6 6 6 6 6]
 [2 2 2 3 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 1 1 1 1 1 1]]","[[ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",-0.706929982388638,-0.120998321154505,1.95099783583093,1.5476544103611,0.920745071039312,0.658061681538388,-1.10045527983611,-0.852826207008264,-0.794379927321978,-1.24743193287111,1.10045527983611,-1.26378465954119,0.0669113310800444,0.031460285428794,NA,0.739879486951417,0.786672853800171
"go","08-12-2022",12,"9",4,2,"0","1",15492,0,8,568.475961685181,21,-2,2.5,3.20156211871642,3.51212440535917,2.9123585721776e-14,1,1,"1",0,202.687978654532,206.200103059892,-3.51212440535917,4,"1","[[3 3 3 3 3 6 6 6 4 4]
 [3 3 3 3 3 6 6 4 4 4]
 [3 3 3 3 6 6 4 4 4 4]
 [3 3 3 3 6 6 4 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [1 1 1 1 1 2 2 4 4 4]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]]","[[3 3 3 3 3 6 6 6 4 4]
 [3 3 3 3 3 6 6 4 4 4]
 [3 3 3 3 6 6 4 4 4 4]
 [3 3 3 3 6 6 4 4 4 4]
 [1 1 1 1 1 4 4 4 4 4]
 [1 1 1 1 1 2 2 4 4 4]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]]","[[ 5  6]
 [ 3  7]
 [ 4  7]
 [ 5  7]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0.706929982388638,2.56958288357951,1.35277691315178,-0.761071494555882,1.14822995579269,0.263996872881042,0.311807590531239,0.0691173030981486,-0.727380112426269,0.238278765686402,-0.311807590531239,0.263447557427015,0.0156204224233276,0.0156204224233276,NA,0.654456759906594,0.565283122726903
"go","08-12-2022",16,"9",1,1,"0","0",3627,0,2,308.78210067749,20,2.5,2.5,3.53553390593274,-6.70701643021633,5.8320117209698e-14,1,1,"1",1,201.96045608538,195.253439655164,6.70701643021633,2,"0.2","[[1 1 1 1 1 1 3 3 3 3]
 [1 1 1 1 1 1 3 3 3 3]
 [1 1 1 1 1 1 3 3 3 3]
 [4 4 1 1 1 6 6 6 3 3]
 [4 4 4 5 6 6 6 6 6 6]
 [4 4 4 5 5 6 6 6 2 2]
 [4 4 4 5 5 5 2 2 2 2]
 [4 4 4 5 5 5 2 2 2 2]
 [4 4 4 5 5 2 2 2 2 2]
 [4 4 4 5 5 2 2 2 2 2]]","[[1 1 1 1 1 1 3 3 3 3]
 [1 1 1 1 1 1 3 3 3 3]
 [1 1 1 1 1 1 3 3 3 3]
 [4 4 1 1 1 6 6 6 3 3]
 [4 4 4 5 6 6 6 6 6 6]
 [4 4 4 5 5 6 6 6 2 2]
 [4 4 4 5 5 5 2 2 2 2]
 [4 4 4 5 5 5 2 2 2 2]
 [4 4 4 5 5 2 2 2 2 2]
 [4 4 4 5 5 2 2 2 2 2]]","[[ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",-1.41385996477728,0.731019707388213,1.1533699389254,1.3167818198694,1.14822995579269,0.589764350121981,-0.583942556943993,0.993370002613124,-1.27914920102274,-0.765639226303247,0.583942556943993,-0.754707253885119,0.0418428423859702,8.93657376471034e-05,NA,0.70425948545228,0.695552985845612
"go","08-12-2022",17,"9",4,1,"0","1",96090,0,9,1.58810615539551,16,-0.5,2.5,2.54950975679639,8.69686903100867,8.80614458357608e-14,1,1,"1",0,203.204601388429,211.901470419438,-8.69686903100867,5,"0.2","[[3 3 3 3 2 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 2 2]
 [3 3 3 2 2 2 2 2 5 5]
 [3 3 4 4 2 2 2 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 1]
 [6 6 6 4 4 5 5 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[3 3 3 3 2 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 2 2]
 [3 3 3 2 2 2 2 2 5 5]
 [3 3 4 4 2 2 2 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 1]
 [6 6 6 4 4 5 5 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[ 5  6]
 [ 6  6]
 [ 7  6]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 3 10]
 [ 4 10]
 [ 5 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0.706929982388638,-1.44383172762013,0.355742042019867,-0.0684537230807884,1.14822995579269,-0.37203725066635,0.76627199588312,1.93486893652491,-0.335562089017664,0.761150901201127,-0.76627199588312,0.772524963083081,0.0371474372288687,0.0371474372288687,NA,0.497259029190783,0.525689178424671
"go","08-12-2022",21,"9",1,2,"0","0",7793,0,2,218.401193618774,10,2.5,-0.5,2.54950975679639,15.5768187940355,0,1,1,"1",1,202.18365998166,217.760478775696,-15.5768187940355,6,"1","[[5 5 5 5 5 2 2 2 2 2]
 [5 5 5 5 5 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 4 3 3 2 2 2 2]
 [4 4 4 4 3 3 3 1 1 1]
 [4 4 4 4 6 3 3 1 1 1]
 [4 4 4 4 6 6 1 1 1 1]
 [4 4 4 4 6 6 1 1 1 1]
 [4 4 4 4 6 6 1 1 1 1]
 [4 4 4 6 6 6 1 1 1 1]]","[[5 5 5 5 5 2 2 2 2 2]
 [5 5 5 5 5 2 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 4 3 3 2 2 2 2]
 [4 4 4 4 3 3 3 1 1 1]
 [4 4 4 4 6 3 3 1 1 1]
 [4 4 4 4 6 6 1 1 1 1]
 [4 4 4 4 6 6 1 1 1 1]
 [4 4 4 4 6 6 1 1 1 1]
 [4 4 4 6 6 6 1 1 1 1]]","[[10  4]
 [ 6  5]
 [ 7  5]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",-1.41385996477728,0.0911470245911332,-0.84069980333843,1.3167818198694,-0.216679352727596,-0.37203725066635,1.36932817389365,-0.852826207008264,-1.10986646582863,1.29848028519633,-1.36932817389365,1.28160236873915,0.0547713279208677,0.0025439735020921,NA,0.777069470384254,0.80668244982622
"go","08-12-2022",22,"9",3,1,"0","0",41958,0,6,298.393487930298,18,-0.5,2.5,2.54950975679639,8.29077140037697,8.77370931836242e-14,1,1,"1",1,203.610699019061,211.901470419438,-8.29077140037697,5,"0.2","[[6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 2 2 2 2 2 5]
 [1 1 1 1 1 2 2 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [4 4 4 4 3 3 5 5 5 5]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]]","[[6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 2 2 2 2 2 5]
 [1 1 1 1 1 2 2 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [4 4 4 4 3 3 5 5 5 5]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]]","[[ 5  6]
 [ 6  6]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 3 10]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0,0.657471103757056,0.754555990472633,-0.0684537230807884,1.14822995579269,-0.37203725066635,0.730675851512417,1.92460114788515,-0.0275687304116269,0.761150901201127,-0.730675851512417,0.772524963083081,0.0264109739329684,0.010212098434871,NA,0.570014951295266,0.604515521706935
"go","08-12-2022",25,"9",3,1,"0","0",93978,0,6,278.409242630005,18,-3,-2.5,3.90512483795333,-9.37641910471547,5.84913954557495e-14,1,1,"1",1,204.62985875988,195.253439655164,9.37641910471547,2,"0.2","[[2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 4 4 4 1 1]
 [2 2 2 2 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 6 6]
 [5 5 5 5 3 6 6 6 6 6]
 [5 5 3 3 3 6 6 6 6 6]
 [5 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 3 6 6 6 6]]","[[2 2 2 2 1 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 4 4 4 1 1]
 [2 2 2 2 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 4 4]
 [5 5 5 5 4 4 4 4 6 6]
 [5 5 5 5 3 6 6 6 6 6]
 [5 5 3 3 3 6 6 6 6 6]
 [5 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 3 6 6 6 6]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [1 2]
 [2 2]
 [3 2]
 [4 2]
 [1 3]
 [2 3]
 [3 3]
 [4 3]
 [1 4]
 [2 4]
 [3 4]
 [4 4]
 [2 5]
 [3 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",0,0.515987984477603,0.754555990472633,-1.22281667553928,-1.12661889174112,0.950275956623314,-0.817926790826872,0.998792029587348,0.745384391827869,-0.765639226303247,0.817926790826872,-0.754707253885119,0.0273344930928404,0.0179908060382019,NA,0.570014951295266,0.603072520714932
"go","08-12-2022",27,"9",5,2,"0","0",90220,0,10,248.280763626099,12,3.5,-2.5,4.30116263352131,1.90154821042415,5.93710146707842e-14,1,1,"1",1,204.298554849468,206.200103059892,-1.90154821042415,4,"1","[[6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 6 1 1 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [5 5 5 5 5 5 2 2 2 2]
 [5 5 5 5 5 3 2 2 2 2]
 [5 5 5 5 3 3 3 2 2 2]
 [4 4 4 5 3 3 3 3 2 2]
 [4 4 4 4 3 3 3 3 3 2]
 [4 4 4 4 4 3 3 3 3 3]]","[[6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 6 1 1 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [5 5 5 5 5 5 2 2 2 2]
 [5 5 5 5 5 3 2 2 2 2]
 [5 5 5 5 3 3 3 2 2 2]
 [4 4 4 5 3 3 3 3 2 2]
 [4 4 4 4 3 3 3 3 3 2]
 [4 4 4 4 4 3 3 3 3 3]]","[[ 8  1]
 [ 9  1]
 [10  1]
 [ 8  2]
 [ 9  2]
 [10  2]
 [ 8  3]
 [ 9  3]
 [10  3]
 [ 9  4]
 [10  4]
 [10  5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",1.41385996477728,0.302686399926114,-0.441885854885664,1.77852700085279,-1.12661889174112,1.33658473626488,0.17063389625052,1.02663747535125,0.494116232670232,0.238278765686405,-0.17063389625052,0.263447557427015,0.0812858203552924,0.0812858203552924,NA,0.607152966134096,0.668675055529318
